Wel         	0.385	0.407	0.429	0.393	0.36	0.393	0.414	0.36	0.385	0.385	0.333	0.32	0.36	0.28	0.346	0.259	0.346	0.346	0.333	0.286	0.286	0.286	0.286	0.043	0.0	0.409	0.381	0.35	0.429	0.429	0.778	0.778	0.636	0.6	0.37	0.346	0.524	0.55	0.444	0.5	0.5	0.45	0.545	0.591	0.591	0.591	0.55	0.526	0.526	0.526	0.526	0.524	0.619	0.571	0.615	0.619	0.389	0.389
Ma         	0.348	0.348	0.348	0.304	0.333	0.348	0.348	0.391	0.348	0.348	0.381	0.333	0.381	0.364	0.333	0.364	0.333	0.333	0.364	0.381	0.381	0.381	0.381	0.409	0.409	0.0	0.095	0.227	0.286	0.286	0.5	0.5	0.462	0.538	0.381	0.409	0.545	0.45	0.5	0.476	0.381	0.333	0.409	0.364	0.364	0.364	0.381	0.35	0.35	0.35	0.35	0.381	0.474	0.421	0.583	0.526	0.35	0.35
Hi         	0.318	0.318	0.318	0.273	0.3	0.318	0.318	0.364	0.318	0.318	0.35	0.3	0.35	0.333	0.3	0.333	0.3	0.3	0.333	0.35	0.35	0.35	0.35	0.381	0.381	0.095	0.0	0.273	0.286	0.286	0.444	0.444	0.538	0.5	0.35	0.381	0.524	0.5	0.474	0.524	0.429	0.381	0.409	0.364	0.364	0.364	0.381	0.35	0.35	0.35	0.35	0.381	0.526	0.474	0.565	0.579	0.35	0.35
Pas         	0.318	0.318	0.318	0.238	0.263	0.286	0.286	0.318	0.273	0.273	0.316	0.263	0.316	0.3	0.263	0.3	0.263	0.263	0.3	0.381	0.381	0.381	0.381	0.35	0.35	0.227	0.273	0.0	0.381	0.381	0.6	0.6	0.417	0.5	0.381	0.409	0.591	0.5	0.5	0.45	0.476	0.429	0.522	0.455	0.455	0.455	0.476	0.45	0.45	0.45	0.45	0.476	0.5	0.444	0.625	0.579	0.476	0.476
Ta         	0.409	0.409	0.409	0.409	0.455	0.409	0.409	0.478	0.458	0.458	0.4	0.35	0.4	0.381	0.35	0.381	0.35	0.35	0.381	0.409	0.409	0.409	0.409	0.429	0.429	0.286	0.286	0.381	0.0	0.053	0.75	0.75	0.727	0.727	0.409	0.381	0.545	0.5	0.5	0.524	0.429	0.381	0.409	0.429	0.429	0.429	0.45	0.389	0.421	0.421	0.421	0.333	0.556	0.474	0.696	0.632	0.3	0.3
Te         	0.409	0.409	0.409	0.409	0.455	0.409	0.409	0.478	0.458	0.458	0.4	0.35	0.4	0.381	0.35	0.381	0.35	0.35	0.381	0.409	0.409	0.409	0.409	0.429	0.429	0.286	0.286	0.381	0.053	0.0	0.75	0.75	0.727	0.727	0.409	0.381	0.545	0.5	0.5	0.524	0.429	0.381	0.409	0.429	0.429	0.429	0.45	0.389	0.421	0.421	0.421	0.333	0.556	0.474	0.696	0.632	0.3	0.3
Man         	0.7	0.7	0.7	0.6	0.625	0.7	0.7	0.7	0.6	0.6	0.75	0.75	0.75	0.778	0.75	0.778	0.75	0.75	0.778	0.8	0.8	0.8	0.8	0.778	0.778	0.5	0.444	0.6	0.75	0.75	0.0	0.182	0.538	0.5	0.778	0.778	0.778	0.8	0.75	0.8	0.7	0.7	0.636	0.636	0.636	0.636	0.6	0.636	0.6	0.6	0.6	0.7	0.778	0.778	0.455	0.727	0.778	0.778
Can         	0.7	0.7	0.7	0.6	0.625	0.7	0.7	0.7	0.6	0.6	0.75	0.75	0.75	0.778	0.75	0.778	0.75	0.75	0.778	0.8	0.8	0.8	0.8	0.778	0.778	0.5	0.444	0.6	0.75	0.75	0.182	0.0	0.538	0.5	0.778	0.778	0.778	0.8	0.75	0.8	0.7	0.7	0.636	0.636	0.636	0.636	0.6	0.636	0.6	0.6	0.6	0.7	0.778	0.778	0.455	0.727	0.778	0.778
Jap         	0.583	0.583	0.583	0.5	0.545	0.583	0.615	0.615	0.538	0.538	0.6	0.6	0.6	0.636	0.6	0.636	0.6	0.6	0.6	0.636	0.636	0.636	0.636	0.636	0.636	0.462	0.538	0.417	0.727	0.727	0.538	0.538	0.0	0.25	0.636	0.667	0.769	0.667	0.636	0.583	0.615	0.615	0.643	0.667	0.667	0.667	0.615	0.538	0.615	0.615	0.615	0.714	0.5	0.5	0.688	0.583	0.75	0.75
Kor         	0.545	0.545	0.545	0.455	0.5	0.545	0.583	0.583	0.5	0.5	0.556	0.556	0.556	0.6	0.556	0.6	0.556	0.556	0.556	0.6	0.6	0.6	0.6	0.6	0.6	0.538	0.5	0.5	0.727	0.727	0.5	0.5	0.25	0.0	0.6	0.636	0.75	0.75	0.6	0.667	0.692	0.692	0.643	0.667	0.667	0.667	0.615	0.538	0.615	0.615	0.615	0.714	0.6	0.6	0.667	0.667	0.75	0.75
