58
Can         	0.375	0.375	0.375	0.333	0.267	0.375	0.375	0.375	0.333	0.333	0.333	0.333	0.333	0.4	0.333	0.4	0.333	0.333	0.4	0.438	0.438	0.438	0.438	0.4	0.4	0.267	0.2	0.312	0.333	0.333	0.071	0.0	0.4	0.333	0.429	0.429	0.462	0.5	0.333	0.5	0.462	0.462	0.429	0.462	0.462	0.462	0.385	0.462	0.385	0.385	0.385	0.4	0.375	0.375	0.333	0.538	0.429	0.429
Jap         	0.316	0.316	0.316	0.278	0.278	0.316	0.368	0.368	0.333	0.333	0.278	0.278	0.278	0.333	0.278	0.333	0.278	0.278	0.278	0.316	0.316	0.316	0.316	0.333	0.333	0.278	0.316	0.222	0.368	0.368	0.4	0.4	0.0	0.1	0.353	0.412	0.562	0.438	0.333	0.353	0.438	0.438	0.421	0.529	0.529	0.529	0.412	0.375	0.412	0.412	0.412	0.45	0.222	0.222	0.667	0.375	0.471	0.471
Kor         	0.263	0.263	0.263	0.222	0.222	0.263	0.316	0.316	0.278	0.278	0.222	0.222	0.222	0.278	0.222	0.278	0.222	0.222	0.222	0.263	0.263	0.263	0.263	0.278	0.278	0.316	0.263	0.263	0.368	0.368	0.333	0.333	0.1	0.0	0.294	0.353	0.5	0.471	0.278	0.389	0.471	0.471	0.421	0.529	0.529	0.529	0.412	0.375	0.412	0.412	0.412	0.45	0.263	0.263	0.6	0.412	0.471	0.471
Ar         	0.27	0.297	0.297	0.361	0.314	0.333	0.353	0.289	0.293	0.293	0.286	0.314	0.314	0.314	0.353	0.353	0.353	0.353	0.286	0.231	0.231	0.231	0.231	0.25	0.25	0.304	0.261	0.28	0.348	0.348	0.429	0.429	0.353	0.294	0.0	0.158	0.375	0.455	0.269	0.333	0.409	0.381	0.435	0.5	0.5	0.5	0.455	0.409	0.409	0.409	0.409	0.409	0.364	0.344	0.467	0.355	0.348	0.348
Heb         	0.243	0.27	0.27	0.333	0.265	0.306	0.324	0.263	0.31	0.31	0.257	0.286	0.286	0.286	0.324	0.324	0.324	0.324	0.286	0.269	0.269	0.269	0.269	0.222	0.222	0.348	0.304	0.32	0.318	0.318	0.429	0.429	0.412	0.353	0.158	0.0	0.312	0.455	0.308	0.375	0.409	0.381	0.478	0.5	0.5	0.5	0.455	0.409	0.409	0.409	0.409	0.381	0.394	0.375	0.484	0.333	0.348	0.348
Hu         	0.375	0.438	0.406	0.438	0.424	0.406	0.516	0.375	0.333	0.333	0.344	0.406	0.375	0.406	0.452	0.452	0.452	0.452	0.406	0.435	0.435	0.435	0.435	0.303	0.303	0.524	0.476	0.522	0.524	0.524	0.462	0.462	0.562	0.5	0.375	0.312	0.0	0.13	0.227	0.261	0.227	0.273	0.5	0.333	0.333	0.333	0.227	0.286	0.261	0.261	0.261	0.348	0.467	0.5	0.571	0.333	0.364	0.364
KhB         	0.522	0.522	0.522	0.522	0.56	0.522	0.565	0.478	0.478	0.478	0.435	0.478	0.435	0.478	0.478	0.478	0.478	0.478	0.478	0.375	0.375	0.375	0.375	0.417	0.417	0.381	0.409	0.391	0.409	0.409	0.5	0.5	0.438	0.471	0.455	0.455	0.13	0.0	0.25	0.208	0.174	0.217	0.381	0.304	0.304	0.304	0.13	0.182	0.167	0.167	0.167	0.25	0.348	0.391	0.667	0.28	0.304	0.304
Est         	0.357	0.357	0.357	0.37	0.357	0.37	0.37	0.357	0.357	0.357	0.259	0.296	0.259	0.296	0.296	0.296	0.296	0.296	0.333	0.276	0.276	0.276	0.276	0.25	0.25	0.333	0.296	0.31	0.346	0.346	0.333	0.333	0.333	0.278	0.269	0.308	0.227	0.25	0.0	0.08	0.174	0.174	0.333	0.318	0.318	0.318	0.292	0.273	0.25	0.25	0.25	0.28	0.25	0.286	0.542	0.346	0.308	0.308
Fin         	0.423	0.423	0.423	0.423	0.444	0.423	0.462	0.423	0.423	0.423	0.346	0.385	0.346	0.385	0.385	0.385	0.385	0.385	0.385	0.333	0.333	0.333	0.333	0.333	0.333	0.375	0.4	0.308	0.417	0.417	0.5	0.5	0.353	0.389	0.333	0.375	0.261	0.208	0.08	0.0	0.174	0.174	0.348	0.304	0.304	0.304	0.28	0.261	0.24	0.24	0.24	0.231	0.28	0.32	0.591	0.308	0.375	0.375
mM         	0.478	0.478	0.478	0.478	0.52	0.478	0.522	0.435	0.435	0.435	0.391	0.435	0.391	0.435	0.435	0.435	0.435	0.435	0.435	0.333	0.333	0.333	0.333	0.375	0.375	0.333	0.364	0.391	0.364	0.364	0.462	0.462	0.438	0.471	0.409	0.409	0.227	0.174	0.174	0.174	0.0	0.048	0.333	0.227	0.227	0.227	0.208	0.182	0.167	0.167	0.167	0.25	0.304	0.348	0.6	0.28	0.304	0.304
